Clave,Nombre,Latitud,Longitud
27074,POBLADO C-11,18.1730555556,-93.6233333333
27075,POBLADO C-15,18.1105555556,-93.5655555556
27076,POBLADO C-16,18.1111111111,-93.4966666667
27077,POBLADO C-22,18.0655555556,-93.6247222222
27078,POBLADO C-28,18.0213888889,-93.4988888889
27079,POBLADO C-29,18.0461111111,-93.4422222222
27080,POBLADO C-32,17.9672222222,-93.5011111111
27084,NACAJUCA,18.1658333333,-93.0180555556
27085,MIRAMAR,18.4880555556,-92.7777777778
27087,LA HULERIA,17.9883333333,-91.3883333333
27088,LA T,17.6166666667,-91.55
27090,EL PIPILA,17.9683333333,-91.6
27091,PLAYA LARGA,17.9383333333,-91.81
27092,PLAYAS DEL ROSARIO,17.8544444444,-92.93
27093,SAN ELPIDIO,18.0133333333,-91.5641666667
28001,ABASOLO (DGE),24.0655555556,-98.39
28002,AHUALULCO,22.9886111111,-99.145
28003,ALDAMA (DGE),22.9288888889,-98.075
28004,ALTAMIRA (SMN),22.4,-97.9333333333
28005,EL REFUGIO (SMN),22.4666666667,-99.0833333333
28006,BARBERENA,22.6208333333,-98.1708333333
28007,BARRANCO AZUL,24.3997222222,-99.1130555556
28008,BELLAVISTA,22.8277777778,-99.0513888889
28009,BURGOS (DGE),24.9483333333,-98.7969444444
28010,BUSTAMANTE,23.4358333333,-99.7541666667
28011,FRACCIONAMIENTO CALLEJONES,22.8525,-99.4927777778
28012,C.E.I. CIUDAD MANTE,22.7166666667,-98.9666666667
28014,S.J. 2-11 CAMARGO,26.3188888889,-98.8488888889
28015,CAPITAN EMILIO CARRANZA,23.255,-98.8333333333
28016,CAMPO EXP. CUAUHTEMOC,22.5430555556,-98.1513888889
28017,CAMPO EXP. MANUEL GONZALEZ,22.7127777778,-98.8519444444
28019,CRUILLAS,24.7541666667,-98.5347222222
28020,CORONA,23.9391666667,-98.9358333333
28021,CORRALEJO,24.3936111111,-99.0111111111
28022,BALCON DE MOCTEZUMA,23.6052777778,-99.2030555556
28023,CHAMAL NUEVO,22.8408333333,-99.1913888889
28024,CA?ON DEL DIABLO,23.6266666667,-98.3708333333
28025,EJIDO TRES DE MAYO (CFE),22.4,-98.0166666667
28026,EL AGUACATE,22.6333333333,-98.5833333333
28027,EL MULATO,24.8933333333,-98.9516666667
28028,EL BARRETAL,24.0838888889,-99.1269444444
28029,EL MAYAB,22.9155555556,-98.3455555556
28030,EL OCOTILLAL,24.4411111111,-98.4916666667
28031,EL OYUL,22.55,-99.0866666667
28032,EL REFUGIO (DGE),22.5716666667,-99.0213888889
28033,FRANCISCO CASTELLANOS,23.2575,-98.6083333333
28034,FRANCISCO ZORRILLA,23.4702777778,-99.3433333333
28035,GONZALEZ,22.8141666667,-98.4197222222
28036,GUEMEZ,23.9186111111,-99.0044444444
28037,HIDALGO (SMN),24.25,-99.4333333333
28038,HIDALGO (DGE),24.2525,-99.4344444444
28039,JAUMAVE (SMN),23.4,-99.3666666667
28040,JAUMAVE (DGE),23.4075,-99.3752777778
28041,JIMENEZ,24.2119444444,-98.4847222222
28042,JOYA DE SALAS,23.1758333333,-99.2744444444
28043,LA BOQUILLA,22.7722222222,-99.2791666667
28044,LA ENCANTADA,23.2166666667,-99.0766666667
28045,LA ENCARNACION,23.3816666667,-98.015
28046,LA ESPERANZA,23.1663888889,-97.9533333333
28047,LA LOBA,24.3583333333,-98.6172222222
28048,FRANCISCO GONZALEZ VILLARREAL,25.3661111111,-97.9791666667
28049,LA SERVILLETA,22.8522222222,-99.12
28050,LA SONADORA,23.9644444444,-98.6469444444
28051,LAS ALAZANAS,24.0666666667,-98.5333333333
28052,LAS NORIAS,24.6183333333,-98.2972222222
28053,LA VEGA,23.4666666667,-99.4333333333
28054,ESTEROS,22.5205555556,-98.1269444444
28055,LOS TOMATES,22.4527777778,-98.1972222222
28056,C.A.E. LLERA,23.3166666667,-99.0166666667
28057,MAGISCATZIN (SMN),22.8,-98.7
28058,MAGISCATZIN (DGE),22.7941666667,-98.7161111111
28059,MAGUEYES,24.5666666667,-99.5511111111
28060,VILLA MAINERO,24.5455555556,-99.6166666667
28062,MENDEZ,25.1175,-98.5863888889
28063,MIQUIHUANA,23.5738888889,-99.7530555556
28064,LAZARO CARDENAS,22.4988888889,-98.825
28065,NUEVO LAREDO,27.4863888889,-99.5080555556
28066,NUEVO MORELOS,22.5283333333,-99.2138888889
28067,PRESA FALCON,26.5833333333,-99.1833333333
28069,OCAMPO,22.8444444444,-99.3316666667
28070,PADILLA,24.0708333333,-98.7422222222
28071,PALMILLAS,23.3022222222,-99.5483333333
28072,PASO DEL AURA,23.6466666667,-98.0833333333
28073,PASO REAL DE GUERRERO,23.1780555556,-99.4613888889
28074,PASO DE MOLINA,23.725,-98.7452777778
28075,PLAN DE AYALA,23.5691666667,-99.415
28076,PRETIL,23,-98.7166666667
28077,PUERTO DE VALLES,24.1813888889,-99.5952777778
28079,REYNOSA (SMN),26.1,-98.2833333333
28080,RIO FRIO,22.8286111111,-99.0208333333
28081,ROSILLO,22.9166666667,-98.5975
28082,S.J. 3-48 RIO BRAVO,25.87,-98.09
28083,SABINAS,23.0227777778,-99.0944444444
28084,SAN CARLOS,24.5811111111,-98.9469444444
28085,SAN FELIPE,22.6352777778,-98.9163888889
28086,SAN FERNANDO,24.8472222222,-98.1583333333
28087,SAN GABRIEL,23.0841666667,-98.7875
28088,SAN JOSE DE LAS RUSIAS,23.5519444444,-98.0366666667
28089,SAN JOSE DEL VERDE,23.6138888889,-98.6083333333
28090,EL NOVILLO,23.7183333333,-99.2511111111
28091,SAN PABLO,22.8069444444,-99.8416666667
28092,SOTO LA MARINA (OBS),23.7666666667,-98.2
28093,S.J. 2-18 SAN MIGUEL,26.25,-98.7166666667
28094,SAN NICOLAS,24.6894444444,-98.8297222222
28095,S.J. 1-02 SAN PEDRO,26.3666666667,-99.0333333333
28096,SAN VICENTE,23.4233333333,-99.3144444444
28097,SANTA ELENA,22.5333333333,-98.9333333333
28098,SANTA MARIA DE LOS NOGALES,23.2083333333,-98.3494444444
28099,S.J. 2-09 CAMARGO,26.2558333333,-98.8063888889
28100,S.J. 2-18 GUSTAVO DIAZ ORDAZ,26.2322222222,-98.5969444444
28101,S.J. 2-33 REYNOSA,26.0333333333,-98.2166666667
28102,S.J. 2-38 GUSTAVO DIAZ ORDAZ,26.2166666667,-98.5666666667
28103,S.J. 3-42 REYNOSA,26.1916666667,-98.4825
28104,S.J. 3-47 RIO BRAVO,25.9666666667,-98.1333333333
28105,S.J. 3-55 REYNOSA,25.8833333333,-98.1833333333
28106,S.J. 3-58 REYNOSA,25.8333333333,-98.1833333333
28107,S.J. 3-60 REYNOSA,25.7666666667,-98.1833333333
28108,S.J. 3-63 TAPON,25.6666666667,-98.1333333333
28110,TAMPICO (OBS),22.2166666667,-97.8561111111
28111,TAMPICO,22.2386111111,-97.8788888889
28112,TANCASNEQUE,22.5638888889,-98.5319444444
28113,TENACITAS,23.5977777778,-97.7802777778
28114,TULA,23.0011111111,-99.7125
28115,LOS UVALLE,23.5744444444,-99.8566666667
28116,CIUDAD VICTORIA (DGE),23.7261111111,-99.1461111111
28117,VILLAGRAN (DGE),24.4736111111,-99.4902777778
28118,VILLAGRAN (SMN),24.4705555556,-99.4886111111
28119,ALDAMA (SMN),22.9166666667,-98.0666666667
28120,XICOTENCATL,22.9933333333,-98.9913888889
28121,S.J. 2-23 VALADEZ,26.2,-98.55
28122,ABASOLO (SMN),24.0666666667,-98.3833333333
28123,BURGOS (SMN),24.95,-98.7833333333
28124,GUALUL,22.6283333333,-98.35
28125,NUEVA APOLONIA,22.5033333333,-98.6172222222
28127,CIUDAD VICTORIA (SMN),23.7333333333,-99.1333333333
28128,REYNOSA (DGE),26.0888888889,-98.2777777778
28130,EL BARRANCO,22.5658333333,-97.905
28131,MATAMOROS,25.8333333333,-97.4333333333
28133,LAS NORIAS,22.6358333333,-98.4497222222
28135,ATOTONILCO,22.6616666667,-98.455
28136,GOMEZ FARIAS,23.0286111111,-99.1458333333
28137,LAS ANIMAS,22.6586111111,-98.6908333333
28138,TANCOL,22.2941666667,-97.8861111111
28139,EL REFUGIO,22.5008333333,-98.9172222222
28145,EL APURO,22.7213888889,-97.9213888889
28146,E.T.A. 167 TOMATAN,23.7333333333,-99.15
28147,TAMESI,22.4238888889,-98.4227777778
28148,EL BARRETAL,24.0941666667,-99.1469444444
28149,EL PILON,24.2063888889,-99.0211111111
28150,LA ALBERCA,23.4822222222,-98.9802777778
28151,PRESA VICENTE GUERRERO,23.9616666667,-98.6661111111
28152,SOTO LA MARINA,23.7688888889,-98.2108333333
28154,REPUBLICA ESPA?OLA,23.7,-98.2
28155,S.J. 1-02 MIGUEL ALEMAN,26.4002777778,-99.0252777778
28156,E.T.A. 067 CIUDAD MANTE,22.7425,-98.9722222222
28160,LAS LAJITAS,23.815,-98.0333333333
28161,PRESA LA PATRIA,23.9677777778,-98.4591666667
28163,EL CARRIZAL,22.8586111111,-98.2333333333
28164,LA ANGOSTURA,23.3666666667,-99.0111111111
28169,LOS TRONCONES,23.7736111111,-99.2463888889
28170,SAN MARCOS,23.6991666667,-99.1880555556
28171,SIERRA MADRE,23.7322222222,-99.1772222222
28172,S.J. 2-00 PRESA DIAZ ORDAZ,26.2333333333,-98.6166666667
28175,ALTAMIRA (DGE),22.4230555556,-97.945
28176,LAS ANTONIAS,23.3763888889,-99.8855555556
28178,LA CA?ADA,23.1444444444,-98.7511111111
28179,CARRIZOS,24.4,-99.2916666667
28180,EL ENCINAL,24.3966666667,-98.3841666667
28182,LA LIBERTAD,24.4258333333,-98.9088888889
28183,MAGDALENO AGUILAR,23.4536111111,-99.5091666667
28184,MARIANO ESCOBEDO,24.3813888889,-99.5005555556
28185,MARIA TERESA,23.5625,-99.025
28186,EL MIRADOR,24.1041666667,-98.8113888889
28188,PALO SOLO,25.0863888889,-97.9166666667
28189,PEDRO RUIZ MOLINA,23.1416666667,-99.6894444444
28190,EL PIRULI,23.5711111111,-98.5316666667
28191,PRESA PEDRO J. MENDEZ,24.0452777778,-99.3938888889
28192,PUERTO RICO,24.2527777778,-98.9777777778
28193,LA REFORMA,23.6291666667,-99.3044444444
28194,SAN ISIDRO,24.1969444444,-99.3480555556
28195,SAN LORENZO,22.9483333333,-98.8
28196,LA CABECERA,22.9555555556,-97.9358333333
28197,SAN JOSE DE LAS FLORES,23.9044444444,-99.1177777778
28198,GARZA VALDEZ,24.5183333333,-99.3869444444
28199,GUADALUPE,24.3675,-99.0969444444
28200,EL LAJAL,22.8461111111,-98.7294444444
28201,EL NACIMIENTO,22.9630555556,-98.1280555556
28202,LAZARO CARDENAS,24.8666666667,-98.6347222222
28203,SANTA JUANA,22.7788888889,-98.1033333333
28204,SAN FRANCISCO,24.9777777778,-98.3111111111
28206,EL CHIJOL,22.8769444444,-98.035
28207,LA CHONA,24.24,-98.8183333333
28209,CONRADO CASTILLO,24.6669444444,-99.2538888889
28210,CHARCO LARGO,24.1791666667,-97.9861111111
28213,LAGUNA DE SAN JUAN,24.8,-98.0388888889
28214,LUCIO BLANCO,24.7316666667,-99.4027777778
28215,LA MISION,24.2616666667,-98.3566666667
28216,PALO BLANCO,24.5447222222,-98.1633333333
28217,EJIDO GRACIANO SANCHEZ,24.1758333333,-99.0436111111
28218,LA BOCA,23.6525,-99.1038888889
28219,EL ENCINO,23.1408333333,-99.115
28220,GENERAL FELIPE ANGELES,23.2388888889,-99.0961111111
28221,LAVIN,23.5488888889,-98.9038888889
28222,SAN FRANCISCO,23.3883333333,-98.8111111111
28223,EL SARNOSO,24.8683333333,-98.6908333333
28226,CINCO DE FEBRERO,23.565,-98.7936111111
28263,LA PESCA,23.7872222222,-97.7777777778
28264,EL FUERTE,24.215,-98.6413888889
28400,GALLOS GRANDES,22.7288888889,-99.6005555556
28402,RANCHO VEINTIDOS DE DICIEMBRE,23.6016666667,-97.9805555556
28404,SANTA ISABEL,24.0719444444,-97.8430555556
28405,SACA DE AGUA,22.7836111111,-98.8647222222
29001,ACHICHAPA,19.55,-98.65
29002,APIZACO,19.4155555556,-98.14
29003,ATLANGA SAN JOSE,19.5555555556,-98.2027777778
29004,CUAMANTZINGO,19.5197222222,-98.2691666667
29005,CUAPIAXTLA,19.2988888889,-97.7697222222
29006,CUAULA,19.6,-98.65
29007,EL CARMEN,19.3180555556,-97.6472222222
29008,ESTOYITO,19.5666666667,-98.6333333333
29010,HUEYOTLIPAN,19.4719444444,-98.3452777778
29011,HUAMANTLA,19.3158333333,-97.9111111111
29012,LA GLORIA (CFE),19.6205555556,-97.98
29013,LA VENTA,19.5666666667,-98.6833333333
29014,LIMITES,19.55,-98.5333333333
29015,MAZAPA,19.55,-98.5666666667
29016,NANACAMILPA (DGE),19.4925,-98.5352777778
29017,NANACAMILPA (SMN),19.4833333333,-98.5333333333
29019,SAN ANTONIO CALPULALAPAN,19.5547222222,-98.5680555556
29020,SAN ANDRES BUENAVISTA,19.5833333333,-98.2833333333
29022,SAN BUENAVENTURA,19.6,-98.3166666667
29023,SAN CRISTOBAL,19.5683333333,-98.6619444444
29024,SANCTORUM,19.4925,-98.4719444444
29025,SAN MARCOS,19.5969444444,-98.6319444444
29026,ZITLALTEPEC,19.1997222222,-97.9075
29027,TOCATLAN,19.3886111111,-98.0213888889
29028,SOMBRERIRO,19.5333333333,-98.65
29029,TEMONTITLA,19.5666666667,-98.4666666667
29030,TLAXCALA DE XICONTECATL (DGE),19.3238888889,-98.2466666667
29032,TLAXCO,19.5925,-98.1255555556
29034,ZOQUIAPAN,19.5847222222,-98.4780555556
29035,CALPULALPAN,19.5861111111,-98.5638888889
29038,E.T.A. 072 NATIVITAS,19.2333333333,-98.3
29039,ESCUELA AGROPECUARIA NANACAMIL,19.4980555556,-98.5247222222
29040,IXTACUIXTLA,19.3266666667,-98.3661111111
29041,TEPETITLA,19.2613888889,-98.3705555556
29042,AMAXAC DE GUERRERO,19.3427777778,-98.1605555556
29043,E.T.A. 161 XOCOYUCAN,19.3072222222,-98.3727777778
29045,SANTIAGO TETLA,19.4405555556,-98.1033333333
29047,ESPA?ITA,19.4577777778,-98.4222222222
29048,C.E.E.S.T.M. IXTACUIXTLA,19.3333333333,-98.3
29049,PANZACOLA,19.1666666667,-98.2
29050,TEOLOCHOLCO,19.2433333333,-98.1908333333
29051,TOLUCA DE GUADALUPE,19.4647222222,-97.9580555556
29052,EL ROSARIO,19.6552777778,-98.2288888889
29053,TERRENATE,19.4769444444,-97.9172222222
29056,TENANCINGO,19.1458333333,-98.2013888889
29060,CENTRO VACACIONAL MALITZIN,19.2833333333,-98.0416666667
29061,PANOTLA,19.3138888889,-98.2672222222
29151,ALTZAYANCA,19.4280555556,-97.7988888889
29161,ACXOTLA DEL MONTE,19.2377777778,-98.1591666667
29162,BENITO JUAREZ,19.5866666667,-98.4275
29165,EL EPAZOTE,19.5805555556,-97.9583333333
29166,SAN SIMON,19.3966666667,-98.2241666667
29169,ZACATELCO,19.2194444444,-98.2430555556
29170,SAN PABLO DEL MONTE,19.115,-98.1752777778
29172,I.T.A. 029 XOCOYUCAN,19.3072222222,-98.3727777778
30001,ACAYUCAN,17.9472222222,-94.9152777778
30002,ACAZONICA (CFE),19.2125,-96.5877777778
30003,ACTOPAN,19.5027777778,-96.6111111111
30004,ACULTZINGO,18.7166666667,-97.3083333333
30005,AGUA DULCE,18.1416666667,-94.1444444444
30006,ALAMO,20.9294444444,-97.6794444444
30007,ALMOLONGA,19.5883333333,-96.7841666667
30008,ALTOTONGA,19.7625,-97.2347222222
30009,ALVARADO (SMN),18.7777777778,-95.7638888889
30010,AMATITLA (CFE),19.35,-96.8802777778
30011,ANGEL R. CABADA,18.5972222222,-95.4472222222
30012,ATZALAN,19.7888888889,-97.2458333333
30013,AZUETA,18.075,-95.7
30014,BELLACO,17.7888888889,-95.1819444444
30015,BELLA ESPERANZA (CFE),19.4333333333,-96.8666666667
30016,BENITO JUAREZ,20.8866666667,-98.2011111111
30017,BOCA DE SOCHIAPA,19.1919444444,-96.9386111111
30018,EL BUZON,19.1569444444,-96.3505555556
30019,CAMELPO,18.7388888889,-96.4555555556
30020,CA?ADA RICA,21.6847222222,-98.16
30021,EL CARRIZAL,19.3630555556,-96.6583333333
30022,CATEMACO,18.4194444444,-95.1136111111
30023,CERRITO,18.0333333333,-95.2833333333
30024,CERRO COLORADO (CFE),19.3538888889,-96.7077777778
30025,CIUDAD ALEMAN,18.1875,-96.0944444444
30026,COATEPEC,19.4555555556,-96.9444444444
30028,COLONIA CINCO DE MAYO,17.8666666667,-95.3
30029,COLONIA GRUPO TRES,17.9,-95.5333333333
30031,COSAMALOAPAN DE CARPIO (SMN),18.3722222222,-95.7972222222
30032,COSCOMATEPEC (SMN),19.0716666667,-97.0461111111
30033,COYAME (CFE),18.4375,-95.0255555556
30034,COYUTLA (CFE),20.2558333333,-97.6436111111
30035,CUATOTOLAPAN,18.1444444444,-95.2958333333
30036,CUICHAPA,18.7708333333,-96.8694444444
30037,CUITLAHUAC,18.8113888889,-96.72
30038,TUXPAN (CFE),20.9069444444,-97.4386111111
30039,CHICAYAN,21.6269444444,-98.1241666667
30040,CHICONQUIACO,19.7430555556,-96.8180555556
30041,CHICONTEPEC DE TEJEDA (SMN),20.9933333333,-98.1638888889
30042,CHILAPA,18.9833333333,-97.15
30043,CHINAMECA,18.0416666667,-94.6625
30044,DOBLEDERO,18.1152777778,-95.7666666667
30045,EL BARRIO,18.5430555556,-96.0986111111
30046,CARDON,21.4138888889,-98.4833333333
30047,EL COYOL (CFE),19.1722222222,-96.6963888889
30048,EL COPITAL,18.9666666667,-96.205
30049,EL HIGO,21.7772222222,-98.4438888889
30050,EL FAISAN,19.3186111111,-96.3769444444
30051,EL OLIVO,21.8322222222,-98.5038888889
30052,ELOTEPEC (CFE),19.1866666667,-97.0394444444
30053,EL PALMAR,18.5333333333,-96.7833333333
30054,EL RAUDAL,20.1561111111,-96.7211111111
30055,EL REMOLINO (CFE),20.3875,-97.2433333333
30056,EL TEJAR,19.0672222222,-96.1583333333
30057,EL ZETAL (CFE),19.5272222222,-96.6688888889
30058,ESPINAL (CFE),20.2577777778,-97.4186111111
30059,PAIJA,22.04,-98.4111111111
30060,FANAL DE NAUTLA,20.2072222222,-96.7722222222
30061,FORTIN DE LAS FLORES,18.9027777778,-96.9972222222
30062,FRANCISCO SARABIA,20.0202777778,-96.9736111111
30063,FRANCISCO VILLA,17.5055555556,-94.0402777778
30064,HIDALGOTITLAN,17.7716666667,-94.6388888889
30065,HUAZUNTLAN,18.1555555556,-94.7913888889
30066,HUATUSCO DE CHICUELLAR,19.15,-96.9597222222
30067,HUAYACOCOTLA,20.5336111111,-98.4777777778
30068,LOS IDOLOS,19.4083333333,-96.5163888889
30069,IGNACIO DE LA LLAVE,18.7277777778,-95.9861111111
30070,INDEPENDENCIA,17.7958333333,-95.4208333333
30071,IXCATEPEC,21.2394444444,-98.0033333333
30072,IXHUATLAN DEL CAFE,19.05,-96.9861111111
30073,JUCHIQUE DE FERRER,19.8416666667,-96.6972222222
30074,JALACINGO,19.8061111111,-97.3077777778
30076,JALCOMULCO (CFE),19.33,-96.7619444444
30077,JALTIPAN DE MORELOS,17.9638888889,-94.7222222222
30078,JOACHIN,18.6388888889,-96.2333333333
30079,JOLOAPAN (CFE),20.2377777778,-97.2794444444
30080,RIO BLANCO,18.7166666667,-96.1
30081,LA FLORENCIA,17.575,-95.1805555556
30082,LA GRANJA,18.3611111111,-96.2597222222
30083,LA LIMA,17.9236111111,-95.1638888889
30084,LA MICHOACANA,22.355,-98.2675
30085,LA TEMBLADERA (CFE),19.5161111111,-97.1183333333
30086,LA VICTORIA,18.7666666667,-96.25
30087,LAS ANIMAS,19.5,-96.885
30088,LAS CHARCAS,18.5552777778,-96.0280555556
30089,LAS MINAS (CFE),19.6897222222,-97.1475
30090,LAS PERLAS,17.4166666667,-94.9138888889
30091,LAS PRIETAS,18.5022222222,-96.4111111111
30092,LAS VIGAS,18.7444444444,-96.0819444444
30093,LOMA FINA,19.2625,-96.3933333333
30094,LOS CAPULINES,18.8566666667,-96.2911111111
30095,LOS MANGOS,18.2436111111,-95.1227777778
30096,LOS NARANJOS,18.3666666667,-96.2
30097,LOS PESCADOS (CFE),19.5613888889,-97.1480555556
30098,LOS HULES,21.1708333333,-98.2791666667
30099,MADEREROS,18.7347222222,-96.1833333333
30100,MALTRATA (DGE),18.8111111111,-97.2722222222
30101,MANLIO FABIO ALTAMIRAMO,19.0944444444,-96.3388888889
30102,MARTINEZ DE LA TORRE (DGE),20.0791666667,-97.0638888889
30103,MATA DE LIMONES,18.1097222222,-95.5277777778
30104,MATA ANONA (CFE),19.1630555556,-96.4958333333
30105,MATA TENATITO,18.7222222222,-96.6625
30106,MELCHOR OCAMPO (CFE),20.345,-97.5341666667
30107,MINATITLAN,17.9888888889,-94.5586111111
30108,MISANTLA,19.9291666667,-96.8555555556
30109,MORENO SUR,18.5763888889,-96.2444444444
30110,MORILLO,18.2944444444,-95.4194444444
30111,MOTZORONGO,18.6430555556,-96.7319444444
30112,MOZOMBOA,19.5038888889,-96.4722222222
30113,NANCHITAL (SMN),18.0666666667,-94.4166666667
30114,NAOLINCO DE VICTORIA,19.6519444444,-96.8730555556
30115,NARANJAL (CFE),18.8138888889,-96.9622222222
30116,NOPALAPAN,18.1097222222,-95.3305555556
30117,PARAISO NOVILLERO,18.2583333333,-95.9416666667
30118,NUEVO IXCATLAN,17.6333333333,-95.4388888889
30119,OMEALCA,18.7472222222,-96.7861111111
30121,OTATITLAN,18.1805555556,-96.0388888889
30122,OZULUAMA,21.6611111111,-97.8505555556
30123,PALO GACHO,18.7486111111,-96.3319444444
30124,PANUCO (SMN),22.0666666667,-98.1833333333
30125,PAPANTLA,20.4458333333,-97.325
30126,PASO DEL CEDRO,19.5022222222,-96.3894444444
30128,PEROTE,19.5808333333,-97.2477777778
30129,PIEDRAS NEGRAS,18.75,-96.1666666667
30130,PLATON SANCHEZ,21.2719444444,-98.3730555556
30131,PLAYA VICENTE,17.8305555556,-95.8111111111
30132,POZA RICA,20.5408333333,-97.4727777778
30133,PRESA OTAPA,18.6833333333,-96.4333333333
30134,PROGRESO DE ZARAGOZA,20.2736111111,-97.7111111111
30135,XALAPA (CFE),19.55,-96.85
30136,PUENTE JULA,19.1961111111,-96.3438888889
30137,PUENTE NACIONAL (CFE),19.325,-96.4816666667
30139,PUNTA LIMON (CFE),19.8730555556,-96.5033333333
30140,RANCHO VIEJO,19.4469444444,-96.7836111111
30141,RINCONADA,19.3527777778,-96.5638888889
30142,RINCON PACHECO,18.3666666667,-96.1666666667
30143,JUAN RODRIGUEZ CLARA,17.9930555556,-95.4027777778
30144,RODRIGUEZ TEJEDA,18.6305555556,-96.4166666667
30145,SAN ALEJO,18.9333333333,-96.7516666667
30146,SAN ANDRES,18.4472222222,-95.2111111111
30147,SAN JUAN EVANGELISTA (DGE),17.8833333333,-95.1458333333
30148,SAN JUANILLO,18.065,-95.1486111111
30149,SAN JUAN SECO,18.3111111111,-95.1541666667
30150,SAN MIGUEL,18.5333333333,-95.7333333333
30151,SAN MIGUELITO,18.8638888889,-96.9180555556
30152,GARRO,18.2705555556,-95.5569444444
30153,SAN RAFAEL,20.1944444444,-96.8694444444
30154,SANTA ANA (CFE),20.2586111111,-97.5916666667
30155,SANTA ANITA,18.92,-96.81
30156,SANTA INES,18.7566666667,-96.7913888889
30157,SANTA MARIA TATETLA (CFE),19.2730555556,-96.7133333333
30158,SANTA ROSA,19.4652777778,-96.4638888889
30159,SANTA ROSALIA,18.4680555556,-95.5833333333
30160,SANTA TRINIDAD,21.8925,-98.29
30161,SANTIAGO TUXTLA,18.4666666667,-95.3
30162,XOCHIAPA,17.6638888889,-95.7388888889
30163,SOLEDAD DE DOBLADO,19.0458333333,-96.425
30164,SUMIDERO,18.9069444444,-97.0222222222
30165,TAMARINDO,19.3372222222,-96.4916666667
30166,TAMOS,22.2161111111,-97.9986111111
30167,TANCOCHAPA,17.8736111111,-94.0888888889
30168,TANTIMA,21.3302777778,-97.8330555556
30169,TANTOYUCA,21.345,-98.2261111111
30170,TAPALAPA,18.5319444444,-95.3027777778
30171,TECOLUTLA,20.4791666667,-97.0097222222
30172,TECUANAPA,17.7875,-94.1958333333
30173,TECUANTEPEC (CFE),20.1408333333,-97.5347222222
30174,TEHUIPANGO,18.5194444444,-97.0569444444
30175,TEMBLADERAS,19.5122222222,-97.1180555556
30176,TEMPOAL DE SANCHEZ,21.5188888889,-98.4102777778
30177,TENAMPA (CFE),19.2516666667,-96.8825
30178,TENEXTEPEC,19.4861111111,-97.2641666667
30179,TEOCELO,19.3861111111,-96.9736111111
30180,TERRERILLOS,21.0380555556,-98.1411111111
30181,TETELZINGO,19.0533333333,-97.1333333333
30182,TIERRA BLANCA (SMN),18.45,-96.3666666667
30183,TLACOTALPAN,18.6138888889,-95.6555555556
30184,TLALIXCOYAN,18.8027777778,-96.0611111111
30185,LAUCHAPAN,18.25,-95.3597222222
30186,TOTALCO,19.5041666667,-97.3380555556
30187,TOTUTLA,19.2125,-96.9638888889
30189,TRES ZAPOTES,18.4666666667,-95.4361111111
30191,VEGA DE ALATORRE,20.0236111111,-96.6541666667
30192,VERACRUZ (OBS),19.1611111111,-96.1369444444
30193,JOSE CARDEL,19.3647222222,-96.3744444444
30194,VILLA CUAUHTEMOC,22.1833333333,-97.85
30195,EMILIANO ZAPATA (CFE),19.4833333333,-96.7833333333
30196,ISLA,18.025,-95.5291666667
30197,VISTA HERMOSA,18.6638888889,-96.7125
30198,ZALAYETA,19.4138888889,-97.3888888889
30199,ZEMPOALA,19.4416666667,-96.4166666667
30200,ZONGOLICA,18.6666666667,-97
30201,ALVARADO (DGE),18.7708333333,-95.7555555556
30202,SAN PEDRO AMATITLAN,18.45,-95.75
30203,CACALILAO,22.1527777778,-98.1727777778
30204,CATEMACO (CFE),18.4136111111,-95.1191666667
30205,COSAMALOAPAN DE CARPIO (DGE),18.3666666667,-95.8
30206,COSCOMATEPEC (DGE),19.07,-97.0283333333
